report,date,day,time,rssi_strongest,rssi,rsrq,usuario,ruta,sector,net_op_code,net_type,data_state,data_act,data_rx,data_tx,umts_neighbors,lte_neighbors,psc_pci,rssnr,lat,long,band,arfcn,fecha_hora,distancia_sep,tiempo_sep,cluster,rating,velocidad[m/s],angulo_dir,handover,dif_data_tx,dif_data_rx,rssi_ant,rsrq_ant,dif_potencia,dif_calidad
8145,2022-01-06,jueves,19:00:30,-88.0,-69.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332112647.0,61021064.0,0.0,1.0,31.0,-4.0,-0.2045782,-78.33337781,2100,2250.0,2022-01-06 19:00:30,16.02,1.0,473,1.74,16.02,123.9,0,3433.0,1431.0,-78.0,-7.0,9.0,0.0
8146,2022-01-06,jueves,19:00:31,-88.0,-69.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332113951.0,61024534.0,0.0,1.0,31.0,-4.0,-0.20446078,-78.33345344,2100,2250.0,2022-01-06 19:00:31,15.53,1.0,473,1.74,15.53,122.79,0,3470.0,1304.0,-69.0,-7.0,0.0,0.0
8147,2022-01-06,jueves,19:00:32,-90.0,-70.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332115361.0,61026918.0,0.0,1.0,31.0,-4.0,-0.20433627,-78.33353003,2100,2250.0,2022-01-06 19:00:32,16.25,1.0,830,1.87,16.25,121.6,0,2384.0,1410.0,-69.0,-7.0,-1.0,0.0
8148,2022-01-06,jueves,19:00:33,-90.0,-70.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332116849.0,61031816.0,0.0,1.0,31.0,-4.0,-0.20422119,-78.33361553,2100,2250.0,2022-01-06 19:00:33,15.94,1.0,176,1.87,15.94,126.61,0,4898.0,1488.0,-70.0,-7.0,0.0,0.0
8149,2022-01-06,jueves,19:00:34,-90.0,-70.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332119359.0,61035654.0,0.0,1.0,31.0,-4.0,-0.20409393,-78.33370188,2100,2250.0,2022-01-06 19:00:34,17.1,1.0,487,1.87,17.1,124.16,0,3838.0,2510.0,-70.0,-7.0,0.0,0.0
8150,2022-01-06,jueves,19:00:35,-82.0,-60.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332121644.0,61038190.0,0.0,1.0,31.0,6.0,-0.20397164,-78.33378857,2100,2250.0,2022-01-06 19:00:35,16.67,1.0,487,0.66,16.67,125.33,0,2536.0,2285.0,-70.0,-7.0,10.0,0.0
8151,2022-01-06,jueves,19:00:36,-82.0,-60.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332122874.0,61041190.0,0.0,1.0,31.0,6.0,-0.20384757,-78.33387271,2100,2250.0,2022-01-06 19:00:36,16.67,1.0,336,0.66,16.67,124.14,0,3000.0,1230.0,-60.0,-7.0,0.0,0.0
8152,2022-01-06,jueves,19:00:37,-82.0,-60.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332124328.0,61044520.0,0.0,1.0,31.0,10.0,-0.20372628,-78.33394983,2100,2250.0,2022-01-06 19:00:37,15.98,1.0,442,0.73,15.98,122.45,0,3330.0,1454.0,-60.0,-7.0,0.0,0.0
8153,2022-01-06,jueves,19:00:38,-72.0,-74.0,-14.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332124695.0,61046650.0,0.0,1.0,31.0,10.0,-0.20360409,-78.33403402,2100,2250.0,2022-01-06 19:00:38,16.5,1.0,442,2.54,16.5,124.57,0,2130.0,367.0,-60.0,-7.0,-14.0,-7.0
8154,2022-01-06,jueves,19:00:39,-72.0,-74.0,-14.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332129635.0,61050004.0,0.0,1.0,31.0,10.0,-0.20348144,-78.33411662,2100,2250.0,2022-01-06 19:00:39,16.44,1.0,189,2.54,16.44,123.96,0,3354.0,4940.0,-74.0,-14.0,0.0,0.0
8155,2022-01-06,jueves,19:00:40,-78.0,-61.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332130865.0,61051394.0,0.0,1.0,30.0,22.0,-0.20335816,-78.33418952,2100,2250.0,2022-01-06 19:00:40,15.93,1.0,528,1.21,15.93,120.6,1,1390.0,1230.0,-74.0,-14.0,13.0,8.0
8156,2022-01-06,jueves,19:00:41,-78.0,-61.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332132419.0,61055495.0,0.0,1.0,30.0,22.0,-0.20323202,-78.3342749,2100,2250.0,2022-01-06 19:00:41,16.94,1.0,528,1.21,16.94,124.09,0,4101.0,1554.0,-61.0,-6.0,0.0,0.0
8157,2022-01-06,jueves,19:00:42,-75.0,-59.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332135723.0,61057960.0,0.0,1.0,30.0,22.0,-0.20310963,-78.33435949,2100,2250.0,2022-01-06 19:00:42,16.54,1.0,561,0.99,16.54,124.65,0,2465.0,3304.0,-61.0,-6.0,2.0,-1.0
8158,2022-01-06,jueves,19:00:43,-75.0,-59.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332139271.0,61059310.0,0.0,1.0,30.0,22.0,-0.20297601,-78.3344413,2100,2250.0,2022-01-06 19:00:43,17.42,1.0,210,0.99,17.42,121.48,0,1350.0,3548.0,-59.0,-7.0,0.0,0.0
8159,2022-01-06,jueves,19:00:44,-79.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332140935.0,61061706.0,0.0,1.0,30.0,18.0,-0.20285255,-78.3345261,2100,2250.0,2022-01-06 19:00:44,16.65,1.0,210,1.42,16.65,124.48,0,2396.0,1664.0,-59.0,-7.0,-5.0,0.0
8160,2022-01-06,jueves,19:00:45,-79.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332144555.0,61064373.0,0.0,1.0,30.0,18.0,-0.20272615,-78.33461104,2100,2250.0,2022-01-06 19:00:45,16.93,1.0,481,1.42,16.93,123.9,0,2667.0,3620.0,-64.0,-7.0,0.0,0.0
8161,2022-01-06,jueves,19:00:46,-79.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332146939.0,61068126.0,0.0,1.0,30.0,26.0,-0.20259875,-78.33469918,2100,2250.0,2022-01-06 19:00:46,17.23,1.0,912,1.74,17.23,124.68,0,3753.0,2384.0,-64.0,-7.0,0.0,0.0
8162,2022-01-06,jueves,19:00:50,-96.0,-76.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332152461.0,61081611.0,0.0,1.0,30.0,7.0,-0.20206563,-78.33506658,2100,2250.0,2022-01-06 19:00:50,71.99,4.0,520,2.62,17.9975,124.57,0,13485.0,5522.0,-64.0,-7.0,-12.0,1.0
8163,2022-01-06,jueves,19:00:51,-96.0,-76.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332153764.0,61084238.0,0.0,1.0,30.0,7.0,-0.20192955,-78.33515455,2100,2250.0,2022-01-06 19:00:51,18.02,1.0,145,2.62,18.02,122.88,0,2627.0,1303.0,-76.0,-6.0,0.0,0.0
8164,2022-01-06,jueves,19:00:52,-95.0,-74.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332155067.0,61087602.0,0.0,3.0,30.0,7.0,-0.20178733,-78.33524116,2100,2250.0,2022-01-06 19:00:52,18.52,1.0,692,2.37,18.52,121.34,0,3364.0,1303.0,-76.0,-6.0,2.0,0.0
8165,2022-01-06,jueves,19:00:53,-95.0,-74.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332156477.0,61090678.0,0.0,3.0,30.0,20.0,-0.20164456,-78.33533203,2100,2250.0,2022-01-06 19:00:53,18.82,1.0,444,2.66,18.82,122.48,0,3076.0,1410.0,-74.0,-6.0,0.0,0.0
8166,2022-01-06,jueves,19:00:54,-95.0,-74.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332157781.0,61094738.0,0.0,3.0,30.0,20.0,-0.20150278,-78.33542733,2100,2250.0,2022-01-06 19:00:54,19.0,1.0,33,2.66,19.0,123.91,0,4060.0,1304.0,-74.0,-6.0,0.0,0.0
8167,2022-01-06,jueves,19:00:55,-97.0,-74.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332159085.0,61097020.0,0.0,3.0,30.0,16.0,-0.20136531,-78.33552385,2100,2250.0,2022-01-06 19:00:55,18.68,1.0,33,2.55,18.68,125.07,0,2282.0,1304.0,-74.0,-6.0,0.0,-1.0
8168,2022-01-06,jueves,19:00:56,-97.0,-74.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332160418.0,61098892.0,0.0,3.0,30.0,16.0,-0.20120808,-78.33561304,2100,2250.0,2022-01-06 19:00:56,20.1,1.0,428,2.55,20.1,119.56,0,1872.0,1333.0,-74.0,-7.0,0.0,0.0
8169,2022-01-06,jueves,19:00:57,-97.0,-77.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332161594.0,61102809.0,0.0,1.0,30.0,16.0,-0.20105839,-78.33570437,2100,2250.0,2022-01-06 19:00:57,19.5,1.0,185,2.92,19.5,121.39,0,3917.0,1176.0,-74.0,-7.0,-3.0,-1.0
8170,2022-01-06,jueves,19:00:58,-97.0,-77.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332162974.0,61104382.0,0.0,1.0,30.0,14.0,-0.20091986,-78.33579801,2100,2250.0,2022-01-06 19:00:58,18.59,1.0,318,2.88,18.59,124.06,0,1573.0,1380.0,-77.0,-8.0,0.0,0.0
8171,2022-01-06,jueves,19:00:59,-97.0,-77.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332164381.0,61105913.0,0.0,1.0,30.0,14.0,-0.20077896,-78.33589752,2100,2250.0,2022-01-06 19:00:59,19.18,1.0,318,2.88,19.18,125.23,0,1531.0,1407.0,-77.0,-8.0,0.0,0.0
8172,2022-01-06,jueves,19:01:00,-95.0,-77.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332169376.0,61110452.0,0.0,4.0,30.0,14.0,-0.20064255,-78.33599328,2100,2250.0,2022-01-06 19:01:00,18.53,1.0,647,2.85,18.53,125.07,0,4539.0,4995.0,-77.0,-8.0,0.0,2.0
8173,2022-01-06,jueves,19:01:01,-95.0,-77.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332194073.0,61116904.0,0.0,4.0,30.0,14.0,-0.200506,-78.33609312,2100,2250.0,2022-01-06 19:01:01,18.81,1.0,897,2.85,18.81,126.17,0,6452.0,24697.0,-77.0,-6.0,0.0,0.0
8174,2022-01-06,jueves,19:01:02,-95.0,-77.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332195406.0,61118853.0,0.0,4.0,30.0,22.0,-0.20036336,-78.33618328,2100,2250.0,2022-01-06 19:01:02,18.76,1.0,768,3.08,18.76,122.3,0,1949.0,1333.0,-77.0,-6.0,0.0,0.0
8175,2022-01-06,jueves,19:01:03,-101.0,-79.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332196786.0,61120516.0,0.0,3.0,30.0,22.0,-0.20021842,-78.33627096,2100,2250.0,2022-01-06 19:01:03,18.84,1.0,254,3.31,18.84,121.17,0,1663.0,1380.0,-77.0,-6.0,-2.0,0.0
8176,2022-01-06,jueves,19:01:04,-101.0,-79.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332198089.0,61124323.0,0.0,3.0,30.0,5.0,-0.20008123,-78.33636498,2100,2250.0,2022-01-06 19:01:04,18.49,1.0,914,2.96,18.49,124.42,0,3807.0,1303.0,-79.0,-6.0,0.0,0.0
8177,2022-01-06,jueves,19:01:05,-101.0,-79.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332199349.0,61127548.0,0.0,3.0,30.0,5.0,-0.19993608,-78.33644831,2100,2250.0,2022-01-06 19:01:05,18.61,1.0,526,2.96,18.61,119.86,0,3225.0,1260.0,-79.0,-6.0,0.0,0.0
8178,2022-01-06,jueves,19:01:06,-97.0,-85.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332200851.0,61129072.0,0.0,7.0,30.0,5.0,-0.19979823,-78.33654358,2100,2250.0,2022-01-06 19:01:06,18.63,1.0,745,3.7,18.63,124.65,0,1524.0,1502.0,-79.0,-6.0,-6.0,0.0
8179,2022-01-06,jueves,19:01:07,-97.0,-85.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332204301.0,61131378.0,0.0,7.0,30.0,16.0,-0.19965883,-78.3366378,2100,2250.0,2022-01-06 19:01:07,18.71,1.0,386,3.87,18.71,124.05,0,2306.0,3450.0,-85.0,-6.0,0.0,0.0
8180,2022-01-06,jueves,19:01:08,-97.0,-86.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332206985.0,61134114.0,0.0,4.0,30.0,16.0,-0.19951964,-78.33673362,2100,2250.0,2022-01-06 19:01:08,18.79,1.0,590,4.02,18.79,124.54,0,2736.0,2684.0,-85.0,-6.0,-1.0,-3.0
8181,2022-01-06,jueves,19:01:09,-97.0,-86.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332208318.0,61135627.0,0.0,4.0,30.0,16.0,-0.19937726,-78.33682457,2100,2250.0,2022-01-06 19:01:09,18.79,1.0,590,4.02,18.79,122.57,0,1513.0,1333.0,-86.0,-9.0,0.0,0.0
8182,2022-01-06,jueves,19:01:10,-100.0,-88.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332209548.0,61138729.0,0.0,7.0,30.0,16.0,-0.19923974,-78.336918,2100,2250.0,2022-01-06 19:01:10,18.49,1.0,288,4.24,18.49,124.19,0,3102.0,1230.0,-86.0,-9.0,-2.0,2.0
8183,2022-01-06,jueves,19:01:11,-100.0,-88.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332210851.0,61142189.0,0.0,7.0,30.0,18.0,-0.19909954,-78.33701134,2100,2250.0,2022-01-06 19:01:11,18.73,1.0,734,4.28,18.73,123.65,0,3460.0,1303.0,-88.0,-7.0,0.0,0.0
8184,2022-01-06,jueves,19:01:12,-100.0,-88.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332212185.0,61146216.0,0.0,7.0,30.0,18.0,-0.19896368,-78.33710815,2100,2250.0,2022-01-06 19:01:12,18.55,1.0,535,4.28,18.55,125.47,0,4027.0,1334.0,-88.0,-7.0,0.0,0.0
8185,2022-01-06,jueves,19:01:13,-104.0,-91.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332213415.0,61148834.0,0.0,7.0,30.0,23.0,-0.19882538,-78.3372016,2100,2250.0,2022-01-06 19:01:13,18.56,1.0,312,4.78,18.56,124.05,0,2618.0,1230.0,-88.0,-7.0,-3.0,0.0
8186,2022-01-06,jueves,19:01:14,-104.0,-91.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332214815.0,61152369.0,0.0,7.0,30.0,23.0,-0.19868498,-78.33729672,2100,2250.0,2022-01-06 19:01:14,18.86,1.0,983,4.78,18.86,124.12,0,3535.0,1400.0,-91.0,-7.0,0.0,0.0
8187,2022-01-06,jueves,19:01:15,-105.0,-92.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332216148.0,61156322.0,0.0,5.0,30.0,23.0,-0.19854599,-78.33739311,2100,2250.0,2022-01-06 19:01:15,18.81,1.0,570,4.9,18.81,124.74,0,3953.0,1333.0,-91.0,-7.0,-1.0,0.0
8188,2022-01-06,jueves,19:01:16,-105.0,-92.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332217889.0,61158929.0,0.0,5.0,30.0,13.0,-0.19840079,-78.33748862,2100,2250.0,2022-01-06 19:01:16,19.33,1.0,962,4.66,19.33,123.34,0,2607.0,1741.0,-92.0,-7.0,0.0,0.0
8189,2022-01-06,jueves,19:01:17,-105.0,-92.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332226260.0,61164485.0,0.0,5.0,30.0,13.0,-0.19826417,-78.33758531,2100,2250.0,2022-01-06 19:01:17,18.61,1.0,272,4.66,18.61,125.29,0,5556.0,8371.0,-92.0,-7.0,0.0,0.0
8190,2022-01-06,jueves,19:01:18,-104.0,-93.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332238860.0,61172691.0,0.0,6.0,30.0,13.0,-0.19812853,-78.33768061,2100,2250.0,2022-01-06 19:01:18,18.43,1.0,609,4.81,18.43,125.09,0,8206.0,12600.0,-92.0,-7.0,-1.0,-2.0
8191,2022-01-06,jueves,19:01:19,-104.0,-93.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332242510.0,61181873.0,0.0,6.0,30.0,13.0,-0.19799077,-78.33777037,2100,2250.0,2022-01-06 19:01:19,18.28,1.0,279,4.81,18.28,123.09,0,9182.0,3650.0,-93.0,-9.0,0.0,0.0
8192,2022-01-06,jueves,19:01:20,-104.0,-93.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332251242.0,61191536.0,0.0,6.0,30.0,14.0,-0.19785619,-78.33785883,2100,2250.0,2022-01-06 19:01:20,17.91,1.0,351,4.82,17.91,123.32,0,9663.0,8732.0,-93.0,-9.0,0.0,0.0
8193,2022-01-06,jueves,19:01:21,-102.0,-89.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332268434.0,61193228.0,0.0,4.0,30.0,14.0,-0.19772005,-78.33795252,2100,2250.0,2022-01-06 19:01:21,18.38,1.0,351,4.31,18.38,124.54,0,1692.0,17192.0,-93.0,-9.0,4.0,3.0
8194,2022-01-06,jueves,19:01:22,-102.0,-89.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332269817.0,61199007.0,0.0,4.0,30.0,2.0,-0.19758672,-78.33804043,2100,2250.0,2022-01-06 19:01:22,17.76,1.0,676,4.18,17.76,123.4,0,5779.0,1383.0,-89.0,-6.0,0.0,0.0
8195,2022-01-06,jueves,19:01:23,-99.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332280128.0,61205763.0,0.0,5.0,30.0,2.0,-0.19744833,-78.33813112,2100,2250.0,2022-01-06 19:01:23,18.4,1.0,987,3.94,18.4,123.24,0,6756.0,10311.0,-89.0,-6.0,2.0,-1.0
8196,2022-01-06,jueves,19:01:24,-99.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332300763.0,61218070.0,0.0,5.0,30.0,6.0,-0.19731225,-78.33822462,2100,2250.0,2022-01-06 19:01:24,18.36,1.0,433,3.96,18.36,124.49,0,12307.0,20635.0,-87.0,-7.0,0.0,0.0
8197,2022-01-06,jueves,19:01:25,-99.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332304044.0,61221404.0,0.0,5.0,30.0,6.0,-0.1971783,-78.33831591,2100,2250.0,2022-01-06 19:01:25,18.02,1.0,497,3.96,18.02,124.28,0,3334.0,3281.0,-87.0,-7.0,0.0,0.0
8198,2022-01-06,jueves,19:01:26,-100.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332305347.0,61223791.0,0.0,5.0,30.0,6.0,-0.19704377,-78.33840544,2100,2250.0,2022-01-06 19:01:26,17.97,1.0,497,3.96,17.97,123.64,0,2387.0,1303.0,-87.0,-7.0,0.0,0.0
8199,2022-01-06,jueves,19:01:27,-100.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332307207.0,61226879.0,0.0,5.0,30.0,6.0,-0.19691229,-78.33849152,2100,2250.0,2022-01-06 19:01:27,17.47,1.0,146,3.96,17.47,123.21,0,3088.0,1860.0,-87.0,-7.0,0.0,0.0
8200,2022-01-06,jueves,19:01:28,-100.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332309005.0,61230086.0,0.0,5.0,30.0,6.0,-0.19677971,-78.33857778,2100,2250.0,2022-01-06 19:01:28,17.59,1.0,523,3.96,17.59,123.05,0,3207.0,1798.0,-87.0,-7.0,0.0,0.0
8201,2022-01-06,jueves,19:01:29,-100.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332310385.0,61233514.0,0.0,5.0,30.0,0.0,-0.19664758,-78.33866712,2100,2250.0,2022-01-06 19:01:29,17.74,1.0,258,3.94,17.74,124.06,0,3428.0,1380.0,-87.0,-7.0,0.0,0.0
8202,2022-01-06,jueves,19:01:30,-100.0,-87.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332311719.0,61236721.0,0.0,5.0,30.0,0.0,-0.19651665,-78.33875653,2100,2250.0,2022-01-06 19:01:30,17.63,1.0,664,3.94,17.63,124.33,0,3207.0,1334.0,-87.0,-7.0,0.0,0.0
8203,2022-01-06,jueves,19:01:31,-98.0,-87.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332313023.0,61239090.0,0.0,5.0,30.0,0.0,-0.19638767,-78.33884781,2100,2250.0,2022-01-06 19:01:31,17.57,1.0,424,3.96,17.57,125.29,0,2369.0,1304.0,-87.0,-7.0,0.0,-2.0
8204,2022-01-06,jueves,19:01:32,-98.0,-87.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332314326.0,61241431.0,0.0,5.0,30.0,0.0,-0.19625543,-78.33893631,2100,2250.0,2022-01-06 19:01:32,17.69,1.0,424,3.96,17.69,123.79,0,2341.0,1303.0,-87.0,-9.0,0.0,0.0
8205,2022-01-06,jueves,19:01:33,-93.0,-89.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332315586.0,61244026.0,0.0,5.0,30.0,0.0,-0.19612595,-78.33902663,2100,2250.0,2022-01-06 19:01:33,17.55,1.0,648,4.19,17.55,124.9,0,2595.0,1260.0,-87.0,-9.0,-2.0,1.0
8206,2022-01-06,jueves,19:01:34,-93.0,-89.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332317039.0,61247851.0,0.0,5.0,30.0,0.0,-0.19599743,-78.33911621,2100,2250.0,2022-01-06 19:01:34,17.42,1.0,534,4.19,17.42,124.88,0,3825.0,1453.0,-89.0,-8.0,0.0,0.0
8207,2022-01-06,jueves,19:01:35,-93.0,-89.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332318343.0,61251485.0,0.0,5.0,30.0,0.0,-0.19587006,-78.33920149,2100,2250.0,2022-01-06 19:01:35,17.04,1.0,703,4.19,17.04,123.8,0,3634.0,1304.0,-89.0,-8.0,0.0,0.0
8208,2022-01-06,jueves,19:01:36,-94.0,-90.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332319603.0,61254262.0,0.0,5.0,30.0,0.0,-0.19574068,-78.33928174,2100,2250.0,2022-01-06 19:01:36,16.93,1.0,815,4.33,16.93,121.81,0,2777.0,1260.0,-89.0,-8.0,-1.0,-1.0
8209,2022-01-06,jueves,19:01:37,-94.0,-90.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332320907.0,61257248.0,0.0,5.0,30.0,0.0,-0.19561261,-78.339368,2100,2250.0,2022-01-06 19:01:37,17.17,1.0,815,4.33,17.17,123.96,0,2986.0,1304.0,-90.0,-9.0,0.0,0.0
8210,2022-01-06,jueves,19:01:38,-94.0,-91.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332322137.0,61260910.0,0.0,4.0,30.0,8.0,-0.19548293,-78.3394544,2100,2250.0,2022-01-06 19:01:38,17.33,1.0,618,4.49,17.33,123.67,0,3662.0,1230.0,-90.0,-9.0,-1.0,0.0
8211,2022-01-06,jueves,19:01:39,-94.0,-91.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332323470.0,61264159.0,0.0,4.0,30.0,8.0,-0.19535093,-78.33953757,2100,2250.0,2022-01-06 19:01:39,17.35,1.0,156,4.49,17.35,122.21,0,3249.0,1333.0,-91.0,-9.0,0.0,0.0
8212,2022-01-06,jueves,19:01:40,-96.0,-97.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332325071.0,61267644.0,0.0,6.0,30.0,1.0,-0.1952167,-78.33961581,2100,2250.0,2022-01-06 19:01:40,17.28,1.0,743,5.19,17.28,120.24,0,3485.0,1601.0,-91.0,-9.0,-6.0,0.0
8213,2022-01-06,jueves,19:01:41,-96.0,-97.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332326574.0,61270990.0,0.0,6.0,30.0,1.0,-0.19507699,-78.33969032,2100,2250.0,2022-01-06 19:01:41,17.61,1.0,555,5.19,17.61,118.07,0,3346.0,1503.0,-97.0,-9.0,0.0,0.0
8214,2022-01-06,jueves,19:01:42,-103.0,-96.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332327834.0,61273455.0,0.0,4.0,30.0,0.0,-0.19493435,-78.33975232,2100,2250.0,2022-01-06 19:01:42,17.29,1.0,836,5.06,17.29,113.49,0,2465.0,1260.0,-97.0,-9.0,1.0,0.0
8215,2022-01-06,jueves,19:01:43,-103.0,-96.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332329312.0,61277159.0,0.0,4.0,30.0,0.0,-0.19478071,-78.33980817,2100,2250.0,2022-01-06 19:01:43,18.18,1.0,836,5.06,18.18,109.98,0,3704.0,1478.0,-96.0,-9.0,0.0,0.0
8216,2022-01-06,jueves,19:01:44,-103.0,-96.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332330542.0,61279794.0,0.0,4.0,30.0,0.0,-0.19462758,-78.33985595,2100,2250.0,2022-01-06 19:01:44,17.84,1.0,82,5.06,17.84,107.33,0,2635.0,1230.0,-96.0,-9.0,0.0,0.0
8217,2022-01-06,jueves,19:01:45,-104.0,-107.0,-13.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332334123.0,61283155.0,0.0,5.0,30.0,0.0,-0.19447253,-78.3398952,2100,2250.0,2022-01-06 19:01:45,17.78,1.0,548,6.46,17.78,104.21,0,3361.0,3581.0,-96.0,-9.0,-11.0,-4.0
8218,2022-01-06,jueves,19:01:46,-104.0,-107.0,-13.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,332335650.0,61285510.0,0.0,5.0,30.0,0.0,-0.19431785,-78.33992585,2100,2250.0,2022-01-06 19:01:46,17.53,1.0,548,6.46,17.53,101.21,0,2355.0,1527.0,-107.0,-13.0,0.0,0.0
